"id","pobre"
"4e996997a1b1ee0a8b06a42f",0
"5b7e3d1720ea9366b3956d91",0
"7de8903d7e1990d790e8f34e",0
"188c09104cbf369f261c1483",0
"5714f7a5678551f545f63c17",0
"b66a54432a37b1e3c4163756",0
"b199f4122f36aff9ce44e749",0
"5756dc92ccb9d5924f0623f9",0
"cfce7860d2fa9e4379c3e9e5",0
"81d09c69286d350c5571080d",0
"21caa3656ea8644923c642c0",0
"9aa58751300317690ebb28f9",0
"c55fdd7316cb765fea26e3a1",0
"584648deda05cd8f74d11315",0
"d93937a3f251103d13ee4b90",0
"80582b06b9b4e3fffb45e0f3",0
"2a605975f468972ddef09668",0
"1cf6b206bfa71d039956444e",0
"f3f888333e92448284b7ec6d",0
"f8296a5f66b362bf9ec274cb",0
"6e08b05f2a7677e857c8a1c9",0
"8709a85ee9e4f3290d8b6ee7",0
"ed219d8f7d9a09c463ed4d5b",0
"2243a45e0d1410d3c719f94d",0
"25f3e38423b63d9a055a05f3",0
"2b6da4d82f3d190ef735bf23",0
"95c5ed7d3e4c6398b2ea01a3",0
"98e5d6ba15df4c188abf4aef",0
"272db89b06c3dac254bd5572",1
"20acdb300cef82be66362f36",0
"c21c86355be9646259c4ab39",0
"00e2598a89e6a4d94106e42d",0
"af417c5d38ae61b146d48fce",0
"a16d8b32a47b95c1b6eb32d2",0
"2b3b4c69458091e7159bbaf1",0
"3b8cf5e1e04287bbda73b591",1
"f91405f48e02b0549dbb82df",0
"6f72b14bc633ee79dba610cd",0
"de4864d7e2524ac79d76a215",0
"f00d7d319f3267798377cf39",0
"11b92190a11a6b1268b0cbee",0
"11fa97179651a2e9d46940bc",0
"cd1726c28ee3162bb45b793c",0
"babc7a17052645a593405844",0
"f5fc50bb4efe6d4d5e6a4ac1",0
"62415bde270ae95b0b550fb3",0
"8d8ac7b2bb2a5075a33e3240",0
"0179c93746cb2820970c8ba3",0
"fd3ccedfce3da0b2f507a1a1",1
"4c6c7e6f9bb7c4c93f1ea755",0
"da5fa7648490959f9dd62936",0
"efa8d32ec97b52ec086b34fd",0
"7ccafa888d7e9d63f7a1016f",0
"0cb13d29c691e73f30484427",0
"902fec9beaf48bf5e74dc20a",0
"a08b903de5ec79e4d346cd43",0
"45b634286b8222f6a244908a",0
"5be8b254b84b9c6ced7304c7",0
"91b3b22ba10092a3f738c393",0
"01a1ae56e19bf1c0d9d41db6",0
"98c75c22471c1707fe9d5f93",1
"7493893e9ff63456bda6d7b8",1
"f0f8e73afd7d7584f0af2d5e",0
"35d2d4dc18f816a22de7cd57",0
"a89c0d8f2baed4c49f5e47f0",0
"7702c6259d8eac8e6d548614",0
"ae2ff0fecf42f63759760a4a",0
"1b1577216f8519467a6520af",0
"b32345df3c9491c36a33e634",0
"51ed071d8ad3056496ad06d6",0
"b1ba5bb52e65f1294681f41b",0
"606db5387f6c1da206357863",0
"f8efcbe0780483990ac8a767",0
"d416c20d122008726a677d19",0
"9b02fa247f724d6cbfa8dc7a",0
"e16efea0171871b65ee21088",0
"963563e6470feb4134c9d460",0
"66b6e976b944d7f962724652",0
"9d21b3f23dad13133446b705",0
"88e69b2f2197ce39d9c7c6ae",0
"3e2cd41dcf879dc42a1b5b24",1
"6f425cb6b1f8e68c13920c4b",0
"1fca4760e3540f3649870df4",0
"8fd649227f139b72f88932f2",0
"67094833146e2fcca27c7bec",0
"d90ba1d72fe0032a7f2afc00",0
"1960999827cfeebfd21df74c",0
"f430e9f91dfd1a0f2dcc9896",0
"448a3f159d6efeeed7fc98ff",0
"1e6230416a245a9a91e0332f",0
"f1b0cfda929ccb186266ce88",0
"3d42255294d0e9ad4faad4cf",0
"90f8ff50332bff3c4f2a82d6",0
"4fe982a31de79ffad9b562fb",0
"ad6bcb2bc8849e6309cc8c4e",0
"4558093a1ccd8eab7b3a0083",0
"7535420124c5f75c74519510",0
"7e74871242fae0a0d6daa0da",0
"f16439538a6b07a67d90f123",0
"1ed8706630d98b581a76af5a",0
"5b5aaf20a03111c5c9ee977f",0
"2ba70068aedf24d8c0402c51",0
"027e2a65820ba625b33e1eca",0
"195e304c90cb314f444d76d6",0
"59f755903ad6fd8ebf95cf35",1
"dc5b12ba23235eec9cce73c1",0
"aa1a4aa87bbf63184f724623",0
"d85dfce24abc0b17233e37a0",1
"bea9aa6d4c9e6952aa61079f",0
"a2a9c9e0733af9f70b6f0b2c",0
"c2f1406e0244c9a3f683b403",0
"b33e175e0562b567542e7646",0
"eebeb5b957c0677c8f00cd46",0
"5e15bda62e1fe790e5e82c6b",0
"ac36fe53f536867bbaeba2fd",0
"ddb55d04e385453e9cc2c892",0
"88dbe76f498f662b8bcd1280",0
"982a800383ddcc531b20d1d8",0
"22cf40ab6b13d9e3bfaa3167",0
"46c6ea0ad565783bf3fc1bc2",0
"9a84f4886fa7b5dff1a95cce",1
"cd42b40d43eb8d7d61917bf0",1
"ee60bb48ce71a56bed982d2b",0
"5abd0aafaa3ab03be3479a7c",0
"dd548743ef4b59eb6c226a70",0
"c818c2a4504bbdcb40b5695c",0
"0bed9bdece0703b61a9158a9",0
"5e1996ad1baa2838d2605a85",0
"3e6ad8a2e370b3e1a53b7e88",0
"75b989ae6e22f5423646a290",0
"baf6cca5be80767e7ad3d1ab",0
"3ccb493384d463f83f6dd8c0",0
"505185e2ed826f4a082af600",0
"62fba68aadb317afe2112400",0
"c27007e7f39b564e83182700",0
"3f9f48afbd73743e18832cf9",0
"3a4b2376ccb3d1560555b0fb",0
"7eaf39f92e37f448c69aa352",0
"0f2e466a07b631c186d57635",0
"1c8f888e6412fc5b393b6b4f",0
"7cf0b614ff646ebb727e23e3",0
"3809830b232d60de53a2a3ba",0
"31b6f2132176f31f3df8b28b",0
"c91469ace446aa17e212bb8c",1
"0065831c41c4ed34d5a0553b",0
"4ad34cc6593abe2f37e48a13",0
"ac5799ae2e54e7bf37b99fce",0
"3c5316828b4bb5a5f17dc506",0
"8ce92590d8e25b97aeb03629",0
"92c74a26b64e32da3eb4c96b",0
"6246fa90731b7ea21e4d52a6",0
"0cd5bf7033d8c53c6e43d3dc",0
"5003ab7c4663e588179736c6",0
"7e0c7ca7915d2564411e2684",0
"d2dd18187cbf2b61f488a7ed",1
"4b9c5eb0b09f46f9dd291680",0
"ed20fb4701afbe232d5fde4c",0
"39d51adae668f67435bcd7f5",0
"e9e7a24cc8d8a73df662310f",0
"d4bb8d9f93a0d478c523398f",0
"733196c0c39b664357a303e7",0
"27eb2856d38fe38a0284d0f4",0
"ba97873615d6afe47f2df840",0
"b5b521f8ddb1bdfbfc482c85",0
"c1ff65fb54ba2a5435bfd759",0
"4cf145dfbabb938ee8b8d1ba",0
"022e2031dbf114d885375869",0
"ee789896cc1787c9756257f4",0
"2506783471672309f0ed7c1e",0
"a891d99ecc2222600c1ce199",0
"780f755ae31448d4fcc4803e",0
"f1b0bcc31d041ef6065e5d0a",0
"0fa2e53befb23aeb7c1bd19e",0
"0d1d5513fe177c37f5f9dc50",0
"65e7c104a706458a4ef01302",0
"b8908b85e475dbde038bb588",0
"b9834f366d67af69e9e50bdb",0
"bb5c85c0593618b8f0aa9dc0",0
"53f0a8061e54171fedca4233",1
"9aa97cea04447be89d6be4fc",0
"dce0eced28a51e6651b46bc3",0
"8e326b4172e45dd4cb41a2a6",0
"ca6dee2d895f53613d22ac4d",0
"09ecdcac89f2b08b62cb7714",0
"0e2b26022511e47fea11f47b",0
"5031652a165da415d248ef5a",0
"8c24f818d22b18f5874414b0",0
"3cb3e7c19e1e0453861ddfb7",0
"10e9f9037be21c70e5a8887c",0
"f5b11e502942e659d51a9d87",0
"668ceb131a8f0dc6514cb7a4",0
"1b7d9561ec1a79e6e05c9a46",0
"2998bfbb14f4881d791e675b",1
"a425cff7e2d0d307a38cc068",0
"c513a51afe63631393eb0915",0
"bbf1feb4fed9e6812eac4eed",0
"86f7d85bb35144162c306cb2",0
"4ec54c1565b2824f2bade830",0
"bbae0d575fea550bee1e25e1",0
"9b57827e8a63f8566166da05",0
"a3ee58dbc43ce9140d7221c8",0
"38dcc5881d7f91ab219b2054",0
"a227a5e10c60dfe143047d8e",0
"6680a082fab4b1910b771bb9",0
"22fa3fa981bf342d7c6b8784",0
"a3af655597417bb8989f90fc",0
"6b8cc4062d9dc1964c86ce4a",0
"0d9439ea3670a8f460f98eb5",0
"101fc4db8fd47bd40e9d8d7a",0
"083027d4267aeff9f6356787",0
"f91b54d3be27a6adbc3aff8a",0
"300828479aa506803ca935c2",0
"a94129fe48a20616c617aeb2",0
"8344a0b85f019847d81bc7fa",0
"7c819fb5ecfe81c41010e5a7",0
"68dc7a9fd00fa02b442453cf",0
"9dae43fddcb496227f3f97aa",0
"91cb5853f7bd4ed65b9ba9f6",0
"18572091a707953143779a32",0
"ac23aa97469c8240236a2b5d",0
"8b9303ea5f2f8f0f75ca66b6",0
"acd2cd2d60396b0177e4a734",0
"a90af3d6bba4899c0b8d72c9",0
"9ff3b0b904387c9ef64edcf5",0
"66ae7a1a48266657266196fe",0
"a8686bfe8104c6875b9c5bf2",0
"1fedaa7368db00b833d85531",0
"87c7362bd93781b69cbdedbd",0
"48631eb7452f9e75b941c1fa",0
"d0a96b2e0190ae01648539db",0
"27728664d5feaa01dae33896",0
"6b374b984b3dfb5dd839ebe8",0
"efbeb542b4a6fd3f27fed76d",0
"0e0c8001fcfe6537315d7ea5",0
"72de28bfa691a02db69263f0",0
"a98ec08b1affb05140ebac50",0
"a56dab77e0acccd7dca5dd09",0
"90da4cbb83d371e8d8998ed9",0
"d885f79de09a2cfb52f06f05",0
"f27daf7076dfca89bacb4c9f",0
"d8c17d5d88fbce36afd14d58",0
"7b9c98e79ab6807ba1f45d40",0
"8439e2f58ac815e533661c99",0
"9be07b9e1ac36d9a4e6c8a8d",0
"20bad16f7b4af4e216741568",0
"e551e100d85aed7f3b06b5a4",0
"2fbbd4bdb2cd25ba0401db14",0
"a3f84ca6bd073cff03b826f7",0
"eda1dee8100497b3086e9ee8",0
"77758efacafd3d3bb1c58894",0
"6a2dde05cfa20f2e02812f0e",0
"a86aee0b749e900de51d608e",0
"539e969318e3bdab67381539",0
"3c8da05c86a8b89ab781ca2a",0
"b693841641783a73c7fc67c9",0
"dd090e25da1740fce12f64d6",0
"c3125d07976fc3d013c28f53",0
"a80cdb62db2917790e539554",0
"7579d685317afe58782eb756",0
"3a4b4f97f3020c39aa258003",0
"b39c9f8e2e89c02c44ddffe9",0
"5643f98adf45a88c64d1dc9c",0
"a010400a197af612fb057d7c",0
"212de0ca3a77d71361391094",0
"ee8ae6460dec52f6d5bfb722",0
"f5548542172d51daf2e63496",0
"dbf225ff537774c8ab39c41b",0
"8c67185a40f805a792e96f2f",0
"c5a7f67a6b0a1e10aa3cfbfc",0
"a2a9e12d0d82fc9b33361424",0
"1da2bfc42de2d88164b9d381",0
"2b4f391fe13f9f398ec3e14d",0
"0f8b5bb3825d72f45173d8ea",0
"993b58d96cd061e300166d0c",0
"3af0f22a092e34ac05664730",0
"eb80e7a8106eabf1b54ae943",0
"b2f0f96fac430a99ff4b0481",0
"511985d20f23a25c8acd906d",0
"28bee3f3286d75ef725e5a6a",0
"9f90e21bc999abb2ea63d765",0
"c02288f7c31d9863f8e2ccdf",0
"ae61515cd09104afa2dd0189",0
"32e354c58c62bbf8e215f4b0",0
"870c2f41fa8ffe717b941015",0
"060dbb336d90ea24af48e007",0
"5bb0a4636ace47b38a8b71f0",1
"11affb55e84e83f008c36c61",0
"6d78aeff91786ba319b0bb05",0
"5babc98e24dbacfe34c1a6f4",0
"9341b9ff144970adc0936bcd",0
"b724f79af580a339e9b28564",0
"d85e6fe342abee423251b1af",0
"d5268b50ead0fefdb5cc8a5e",0
"3d7dc57d9e230da1854fb37f",0
"3fdd356805ea2711360b9fc3",0
"7ca551bb8d2f1cabf5d8c3f6",0
"3b8b1ff1d54c77442077d0d5",0
"4b687da3947d0183e42a4c9b",0
"579ef784861c83f7e26d3a9f",0
"f07f95ce1675e11766ed4eab",0
"85e71c368f377bdfe7e56950",0
"58e844041397a10321b9e481",0
"09be9f16eb01f2a64a3ad016",0
"72b5440d02d715ace29759aa",0
"e28d78475dd082a19f5bb9d9",0
"dc0c0ab6edb54f73166ea509",0
"69ef6268ad09c4f153def8ff",0
"172a3bb703e67a30c6576189",0
"8a8570dbfdc5decdb19a4152",0
"71e54070d32a704832825b06",0
"a9df64c0a73f230cb9ba0286",0
"31b3ef3be8a33a0940e1f1db",0
"602bac3d836493beba70adb5",0
"f8cffc49b1d095931507873d",0
"4d3575f151dd4dee5eaf2b9d",0
"9c11238a9ab983e86649ce92",0
"7f37519f4363ae99aec3bfe9",0
"0803c8ee5a2a8cabace1897e",0
"0daa4bb6408f693b41815c1c",0
"a023470b64667d28216a7200",0
"b600f284ded4ab06397c4e77",0
"6164703bc25debea801d5574",0
"ba3c39bf427f65d98a6c7285",0
"b300e37d24d448012fa36649",0
"bfd56fae6e58d6606af8c0a7",0
"45d0ac7b1eaebdda39fd63d3",0
"8da3518161aa099e86a16cf4",0
"a362812deba58e6f1b58a826",0
"073f489073484fc03744a99b",0
"3d8cd9c19c88a1a19060d404",0
"fa2468e9ba71e8b28aa7cfb6",0
"2d397dbb254a65ce485385fa",0
"fc96be839102a762530b51cf",0
"29655267b8699c5be325c29c",1
"7d5b2aadf77e0b3e2a0ce4b6",0
"0861bf68464899c2ec7215eb",0
"13d0a3bd6ca9df8a460b3f7e",0
"97013fbea03c36b593150892",0
"d731f16cdc339933d2483233",0
"a5fb3798ce8787c21fc4eab4",0
"5abba68c9b1ea26f28adeb29",0
"8658c8ca3a7932f2ddf3a32c",0
"f651f6f3c2593bc6fe0f1bb6",0
"71f5b25ac011affa070e161d",0
"107dc14bd9c766f8902e704e",0
"fdeb23732c1611779f0f0d38",0
"937216e5725e6c40441220e0",1
"b0e6435318fe7a5eb66a2228",0
"733d457f62d34757996d048d",0
"4e5b740ce209fbbfc08b916c",0
"d7340b85c49ef49353ee869f",0
"2939d7dc33b1f3bca774a922",0
"5f9577223b27001574302f90",0
"6adfe089c1e3a15ade3f2efa",0
"b4f9191ae771ce6f03e486f7",0
"0fcbb9586edef8b1144313d8",0
"078a5394c72690fea76af468",0
"39d5099123014bead4a5a2d2",0
"0c52ebec9acde9f108d509ec",0
"d264ec5f752d1d5d85742317",0
"a4db50e385f6fed88c9b3093",0
"36eee9a1793876ae13c5d7af",0
"f7a0079615ddbc869c17e3ba",0
"31b8d9f80c5b7b2a0b873104",0
"2ca88ae32a51bf1c24ba9df6",0
"a89a51b89847d1eca6c626f1",0
"6cf7220302d78d45b0b8dbef",0
"f702e3434ba24ec81cb6cd91",0
"88c2c0dcc9624bd41cb30bcf",1
"b4696b1c7901a8776f76e3f6",0
"58dd920d4897248d5d4273fc",0
"67569f507214a9043ddc1d66",0
"d603e3d9cd7865e714f11eb5",0
"348b7298d65d6e4137db6717",0
"e7f81edbbe43434dbccf16fc",0
"a27f7e29615bddf0f00a8f68",0
"b4272d7bb8a783c8e0049298",0
"86d216eaff88f1b299c53ee3",0
"37481801acd108fd494838c3",0
"d49c9f8216a49f608e251e38",0
"e28a0ddb0dc3c7e568ee4bb6",0
"8abfced8e2b2ba4ac2c10972",0
"86c41aa2395d5b29f09e4ebd",0
"d82809c34aa7243d6ef064ac",0
"7a138116b4b5f56e840c9c89",0
"3817b86c2d671479f0c6a27c",0
"e911a8ea53d0e02850c009d3",0
"9a6cd1f11d491bce56d74ac9",0
"37febc64957622e03d9cde5b",0
"bbc99303a7f43a8eff37a916",0
"8df528fb2e9753db4de3404a",0
"355185d5e009a13f4f82feb7",1
"df479d627affde8dd519957c",0
"ceac125843a93c9b062c4f7c",0
"107c71654801e96634f3ef5c",0
"e06d8035cf72eb30e98eba7c",0
"cdfe43376e945e5e69517f2e",0
"a0529bf4e8c461db92ca210f",0
"51fbb2a5a37565d3e36dd64f",0
"b128f5a4970644a719b4d5b7",0
"3893b2747de31ff0e768f573",0
"47cfb7c5972c727762f8303c",0
"cf5bc1bd2759e53f53204f95",0
"d09e08d6b30f2cd09efebea1",0
"53b7eec09343c317c2c6b456",0
"ce029da9bb6a545fc582b3cc",0
"d3adf4c8187afc84cc648dda",0
"9104b0be3a9a6ca0cb289e4b",0
"f7b706bb948a13e6f798e457",0
"d8431d2096e7a254acc80699",0
"7425cd96687acbd1f1e8e77b",0
"b21ac0fe2ac108fcc60d0c32",0
"c1162d0f89417c19741b99de",0
"fbbd6c16029f184c9816565d",0
"bc572049c731aabf5e247037",0
"abd20552147668d04d97cd90",0
"04935c30acbe0a1b0e72e2a2",0
"483adbf032eee9c9939560c2",0
"187edc3ad2a824aeb03d582f",0
"1d28e3a6c7d8d6bd5d6476cd",0
"b09f916579706be1a05e1807",0
"c274410549ace31e63aa2bba",0
"be7f31a29e3afee8f976fb2e",0
"b08bbf2346bdc935642197c7",0
"4be62d3c938dc664a170c32d",0
"2b4b2444b2a7a84358f0744a",0
"6251b7aef3c56f8f103dca40",0
"9154e97a11d75495f281cf06",0
"395e9d6171af719ced40821f",0
"76f418b3608caa9cab62ae3c",0
"aa384ef9d6ba443064650ffd",0
"7fefc67c5132c01b793863ae",0
"01f5c03c7f32ec9d93045d05",0
"8b82517def702debb5df839c",0
"68356df29742ab1bbe205884",0
"e44ab264be279aab288675eb",1
"3b2c6c0f6057f3cd9fff74e9",0
"11be94a1deb731ae83fb001b",0
"94ae9de638b8e90db16cae74",0
"511a5a14a2e6e5b693903512",1
"c156aa22c29507855f6bf7d1",0
"fd543e161725ef9fa18c1d7e",0
"fc5bacd4e5916deefb82bcc0",0
"941c8265641db0562292762e",0
"0de0458685d4f8a2d38e1599",0
"cc4cc69646a667bb54c95b58",0
"29c62d3995b3f1f162d533e3",0
"bb6d7079ecd1581f5219fa32",0
"2db23e27b0c0c420964bea15",0
"27e2595a44503739dd6d6f6f",0
"2b35785a6c478a90d42fcbef",0
"dc6c0e7558ee6c699443a872",0
"be68af71040bfa8b5626dab7",0
"8b52637f34b84bc0bd7bc230",0
"fb6564490cb31e8104b823e2",0
"2850dea07169557601787f40",0
"c2c958304e862fd58da3fdd1",0
"01a0d71a354a90787c3ab242",0
"1e01432b5ea82b100ca1fac5",0
"61c5b7d7308f742e0f8f6539",0
"48a7b4924c5e55eb2e742a06",0
"23c23704f9079506699bdd85",0
"12bafe56cc83362949cc5a11",0
"d90ac59e00cb4377d00132a5",0
"59fc931f717e5ec8da995f74",0
"c7badbb758da161077b05bfb",0
"6f38b4789f9261bfb0391d1d",0
"0e46dd878fd669211cd19293",0
